synth_file,n_synth_rows,n_real_rows,n_features,mean_tvd_1way,std_tvd_1way,mean_tvd_2way,std_tvd_2way,lr_accuracy,lr_f1_macro,baseline_accuracy,baseline_f1_macro
brca_100f_1k_10_eps0.10_run1_train871_bins10.csv,871,1089,100,0.6962015626466102,0.17233816139450592,0.876101322166451,0.08835677516569866,0.12385321100917432,0.10842599456387447,0.8165137614678899,0.7202516122719856
brca_100f_1k_10_eps0.10_run2_train871_bins10.csv,871,1089,100,0.6833404707760201,0.18195356674062566,0.861649698108314,0.10444790202700263,0.22477064220183487,0.15130338733431517,0.8165137614678899,0.7202516122719856
brca_100f_1k_10_eps0.10_run3_train871_bins10.csv,871,1089,100,0.7031728726572688,0.16992466368546094,0.8893136141711447,0.08392698207276551,0.10550458715596331,0.08501017755676141,0.8165137614678899,0.7202516122719856
brca_100f_1k_10_eps1.00_run1_train871_bins10.csv,871,1089,100,0.5635725167339821,0.0955626512779544,0.7191389945799714,0.07250966824661381,0.573394495412844,0.3388679314321742,0.8165137614678899,0.7202516122719856
brca_100f_1k_10_eps1.00_run2_train871_bins10.csv,871,1089,100,0.5777298188017318,0.10344844754081604,0.7371184130207198,0.07538655221900539,0.6238532110091743,0.35836511314772185,0.8165137614678899,0.7202516122719856
brca_100f_1k_10_eps1.00_run3_train871_bins10.csv,871,1089,100,0.5664720685616208,0.11518722283846722,0.7333536703007532,0.0842753872045245,0.5321100917431193,0.32408851132447436,0.8165137614678899,0.7202516122719856
brca_100f_1k_10_eps10.00_run1_train871_bins10.csv,871,1089,100,0.5580943555163365,0.015968576824618608,0.5853260187724232,0.02372842262825815,0.7385321100917431,0.5174380813013477,0.8165137614678899,0.7202516122719856
brca_100f_1k_10_eps10.00_run2_train871_bins10.csv,871,1089,100,0.561136835424488,0.01897702604453869,0.5844001332603775,0.024295020896058575,0.7477064220183486,0.5587967006307617,0.8165137614678899,0.7202516122719856
brca_100f_1k_10_eps10.00_run3_train871_bins10.csv,871,1089,100,0.5607579605680012,0.016542747948025446,0.5854589944956294,0.023221771665506253,0.7614678899082569,0.599429562012747,0.8165137614678899,0.7202516122719856
brca_100f_1k_10_eps100.00_run1_train871_bins10.csv,871,1089,100,0.5586110030479093,0.008330493342088335,0.5697852019833024,0.014683174032494015,0.7660550458715596,0.65428611164535,0.8165137614678899,0.7202516122719856
brca_100f_1k_10_eps100.00_run2_train871_bins10.csv,871,1089,100,0.5611023922557166,0.007571371423698549,0.5718671634411119,0.015764760211592503,0.7706422018348624,0.6868179860453096,0.8165137614678899,0.7202516122719856
brca_100f_1k_10_eps100.00_run3_train871_bins10.csv,871,1089,100,0.5592080179732826,0.0067760703816932754,0.5704898373148035,0.014774116695754656,0.7614678899082569,0.6698087951384694,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps0.10_run1_train771_bins4.csv,771,1089,100,0.5015685686007582,0.13680235941046798,0.7682192280069888,0.0735111021312789,0.13302752293577982,0.09811739302586955,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps0.10_run1_train871_bins4.csv,871,1089,100,0.5230573346448515,0.14675070600308288,0.7739338062811605,0.0702836549595315,0.16972477064220184,0.12272364049291332,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps0.10_run2_train771_bins4.csv,771,1089,100,0.5300844311527014,0.1427204943766955,0.7842956626755708,0.07645206814170614,0.16972477064220184,0.12646917282421646,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps0.10_run2_train871_bins4.csv,871,1089,100,0.4991549141345613,0.1379771728370101,0.7591549246773127,0.09084019353759677,0.14678899082568808,0.12346543115379698,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps0.10_run3_train771_bins4.csv,771,1089,100,0.5601660395965313,0.15736088819777552,0.7744379414948922,0.08717963631532498,0.2018348623853211,0.12219239330112848,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps0.10_run3_train871_bins4.csv,871,1089,100,0.5243569923217141,0.13445207936355577,0.7741825308718119,0.0770780489716377,0.18807339449541285,0.15649094199851862,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps1.00_run1_train771_bins4.csv,771,1089,100,0.29104061485030713,0.045263552512137074,0.5105116249155867,0.059508629963824784,0.5458715596330275,0.2307922406185968,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps1.00_run1_train871_bins4.csv,871,1089,100,0.280331685501292,0.03483129110332426,0.4808217652993774,0.05652385263209171,0.573394495412844,0.2631655919696869,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps1.00_run2_train771_bins4.csv,771,1089,100,0.29023078324811613,0.042245557946121066,0.5106761638314521,0.05704300822125401,0.5642201834862385,0.2568277331747447,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps1.00_run2_train871_bins4.csv,871,1089,100,0.2782564819471197,0.03151464943666714,0.4848274626022252,0.06035024428350077,0.536697247706422,0.23872262318453177,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps1.00_run3_train771_bins4.csv,771,1089,100,0.29430180832020236,0.044020890065095505,0.5035401771517796,0.062189766660624424,0.4908256880733945,0.22400433235339628,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps1.00_run3_train871_bins4.csv,871,1089,100,0.286523991612187,0.04281505121885228,0.4893655161362082,0.06104684330946016,0.5642201834862385,0.29200532181726974,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps10.00_run1_train771_bins4.csv,771,1089,100,0.2506887052341598,3.284083995358298e-17,0.26694879463185084,0.011746713766602435,0.5963302752293578,0.2839852800872291,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps10.00_run1_train871_bins4.csv,871,1089,100,0.2506887052341598,2.884444029575346e-17,0.2637919746467915,0.01102609066328235,0.5871559633027523,0.26795924166768154,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps10.00_run2_train771_bins4.csv,771,1089,100,0.2506887052341598,3.3306690738754695e-17,0.26582853651477634,0.01071360435520891,0.5871559633027523,0.253428338762215,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps10.00_run2_train871_bins4.csv,871,1089,100,0.2506887052341598,3.554447978966673e-17,0.2616158875046256,0.008536407454857198,0.573394495412844,0.2491176547163425,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps10.00_run3_train771_bins4.csv,771,1089,100,0.2506887052341598,2.989366980140908e-17,0.2668011919692146,0.011315834559798097,0.536697247706422,0.18143589743589744,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps10.00_run3_train871_bins4.csv,871,1089,100,0.2506887052341598,3.466670283279959e-17,0.26248742513328677,0.009170050782156937,0.5596330275229358,0.22551763693719531,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps100.00_run1_train771_bins4.csv,771,1089,100,0.2506887052341598,2.1499376424746292e-17,0.2562989284425436,0.008049941206525368,0.5963302752293578,0.2817265367685536,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps100.00_run1_train871_bins4.csv,871,1089,100,0.2506887052341598,3.188872858294072e-17,0.25451785362233126,0.006637455324734124,0.6100917431192661,0.3168730650154799,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps100.00_run2_train771_bins4.csv,771,1089,100,0.2506887052341598,2.3551386880256626e-17,0.25417325000982594,0.0048265182680304105,0.5458715596330275,0.2023268433913319,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps100.00_run2_train871_bins4.csv,871,1089,100,0.2506887052341598,3.421937179708943e-17,0.2533152736002125,0.005055941662245485,0.5504587155963303,0.20117283950617285,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps100.00_run3_train771_bins4.csv,771,1089,100,0.2506887052341598,2.0770370905276124e-17,0.2564434940133561,0.008938789150604342,0.6055045871559633,0.295652605459057,0.8165137614678899,0.7202516122719856
brca_100f_1k_eps100.00_run3_train871_bins4.csv,871,1089,100,0.2506887052341598,3.554447978966673e-17,0.2534602153462398,0.005710913426385516,0.5642201834862385,0.23575578659136612,0.8165137614678899,0.7202516122719856
